DATE,MARKE,INSGESAMT,WEISS,GELB,ORANGE,ROT,LILA/VIOLETT,BLAU,GRUN,GRAU,BRAUN,SCHWARZ,SONSTIGE
202206,HONDA,662.0,180.0,9.0,,79.0,,70.0,,162.0,42.0,120.0,
202206,HYUNDAI,8715.0,1201.0,82.0,30.0,544.0,3.0,1138.0,367.0,3529.0,158.0,1663.0,
202206,JAGUAR,255.0,26.0,,1.0,12.0,,23.0,9.0,71.0,,113.0,
202206,JEEP,1233.0,167.0,,,99.0,,138.0,21.0,338.0,,470.0,
202206,KIA,6596.0,1730.0,74.0,49.0,325.0,,593.0,420.0,2129.0,59.0,1217.0,
202206,LAND ROVER,1077.0,140.0,1.0,,9.0,,42.0,53.0,381.0,45.0,406.0,
202206,LEXUS,235.0,85.0,1.0,,5.0,,6.0,25.0,51.0,1.0,61.0,
202206,LYNK & CO,364.0,,,,,,158.0,,,,206.0,
202206,MAZDA,2355.0,321.0,77.0,,578.0,,224.0,13.0,671.0,111.0,360.0,
202206,MERCEDES,19398.0,3247.0,272.0,38.0,461.0,16.0,1086.0,119.0,6316.0,77.0,7238.0,528.0
202206,MG ROEWE,927.0,248.0,,1.0,174.0,,39.0,,192.0,,273.0,
202206,MINI,3176.0,358.0,35.0,,231.0,,481.0,372.0,874.0,,825.0,
202206,MITSUBISHI,2698.0,892.0,86.0,,591.0,,166.0,,492.0,56.0,415.0,
202206,NISSAN,2258.0,375.0,,34.0,335.0,,162.0,11.0,932.0,27.0,380.0,2.0
202206,OPEL,13609.0,2903.0,46.0,819.0,1881.0,1.0,1239.0,340.0,3552.0,21.0,2768.0,39.0
202206,PEUGEOT,3849.0,937.0,247.0,130.0,298.0,,513.0,65.0,835.0,21.0,719.0,84.0
202206,POLESTAR,241.0,48.0,,,,,41.0,,74.0,,78.0,
202206,PORSCHE,2533.0,228.0,21.0,29.0,107.0,8.0,174.0,124.0,821.0,22.0,999.0,
202206,RENAULT,6891.0,1936.0,72.0,193.0,733.0,38.0,723.0,,1826.0,31.0,1314.0,25.0
202206,SEAT,10813.0,2391.0,1.0,,554.0,,896.0,506.0,4142.0,21.0,2290.0,12.0
202206,SKODA,12314.0,2264.0,5.0,217.0,432.0,6.0,2005.0,30.0,4156.0,2.0,3197.0,
202206,SMART,597.0,96.0,5.0,,42.0,1.0,55.0,44.0,114.0,,240.0,
202206,SUBARU,301.0,48.0,5.0,,18.0,,41.0,53.0,82.0,18.0,36.0,
202206,SUZUKI,1223.0,190.0,67.0,24.0,216.0,,135.0,32.0,304.0,92.0,163.0,
202206,TESLA,2908.0,1650.0,,,84.0,1.0,91.0,,275.0,,807.0,
202206,TOYOTA,6894.0,1722.0,124.0,20.0,671.0,8.0,574.0,605.0,1917.0,260.0,981.0,12.0
202206,VOLVO,2188.0,425.0,,23.0,,,262.0,14.0,678.0,,784.0,2.0
202206,VW,43456.0,8510.0,314.0,197.0,2124.0,74.0,4596.0,472.0,17245.0,145.0,9009.0,770.0
202206,SONSTIGE,2367.0,437.0,36.0,30.0,166.0,48.0,231.0,72.0,494.0,34.0,485.0,334.0
202201,ALFA ROMEO,232.0,26.0,12.0,,46.0,,20.0,20.0,37.0,6.0,65.0,
202201,AUDI,14903.0,2100.0,149.0,45.0,458.0,27.0,1594.0,251.0,4754.0,35.0,5485.0,5.0
202201,BMW,14822.0,3153.0,69.0,86.0,217.0,18.0,1576.0,224.0,3941.0,36.0,5502.0,
202201,CITROEN,2064.0,528.0,3.0,113.0,83.0,,132.0,6.0,445.0,19.0,175.0,560.0
202201,DACIA,3991.0,896.0,,385.0,386.0,,631.0,,1202.0,2.0,489.0,
202201,DS,167.0,30.0,3.0,,1.0,,13.0,,93.0,2.0,25.0,
202201,FIAT,4111.0,661.0,13.0,59.0,297.0,,346.0,191.0,583.0,5.0,780.0,1176.0
202201,FORD,7904.0,1636.0,19.0,54.0,657.0,,1181.0,48.0,2444.0,1.0,1622.0,242.0
202201,HONDA,545.0,149.0,11.0,,53.0,1.0,64.0,,80.0,2.0,185.0,
202201,HYUNDAI,6529.0,1296.0,164.0,68.0,491.0,1.0,959.0,224.0,2210.0,88.0,1028.0,
202201,JAGUAR,179.0,15.0,1.0,,7.0,,24.0,13.0,55.0,,64.0,
202201,JEEP,1156.0,184.0,,15.0,56.0,,82.0,113.0,286.0,,420.0,
202201,KIA,4251.0,1122.0,62.0,25.0,263.0,,310.0,100.0,1386.0,12.0,971.0,
202201,LAND ROVER,623.0,117.0,,2.0,16.0,,16.0,18.0,196.0,11.0,246.0,1.0
202201,LEXUS,223.0,61.0,1.0,2.0,7.0,,13.0,23.0,81.0,,35.0,
202201,LYNK & CO,208.0,,,,,,99.0,,,,109.0,
202201,MAZDA,2540.0,327.0,17.0,,690.0,,203.0,,819.0,65.0,419.0,
202201,MERCEDES,18730.0,3143.0,95.0,3.0,396.0,6.0,1030.0,116.0,6514.0,69.0,7008.0,350.0
202201,MG ROEWE,179.0,40.0,,,47.0,,8.0,1.0,27.0,,56.0,
202201,MINI,3488.0,403.0,50.0,,234.0,,575.0,470.0,851.0,,905.0,
202201,MITSUBISHI,2234.0,495.0,101.0,,517.0,,147.0,,547.0,54.0,373.0,
202201,NISSAN,1336.0,281.0,,17.0,178.0,,118.0,,499.0,7.0,236.0,
202201,OPEL,11175.0,2088.0,24.0,621.0,1678.0,3.0,1080.0,286.0,2890.0,37.0,2446.0,22.0
202201,PEUGEOT,3864.0,1027.0,234.0,141.0,251.0,,714.0,89.0,681.0,30.0,664.0,33.0
202201,POLESTAR,174.0,32.0,,,,,39.0,,61.0,,42.0,
202201,PORSCHE,2563.0,224.0,16.0,27.0,87.0,5.0,219.0,103.0,895.0,19.0,967.0,1.0
202201,RENAULT,5587.0,1479.0,60.0,281.0,556.0,27.0,623.0,,1103.0,16.0,1424.0,18.0
202201,SEAT,9135.0,2208.0,,,646.0,,633.0,410.0,3089.0,4.0,2137.0,8.0
202201,SKODA,12218.0,2359.0,8.0,78.0,506.0,7.0,1846.0,44.0,3786.0,12.0,3572.0,
202201,SMART,1192.0,209.0,25.0,18.0,75.0,2.0,105.0,46.0,204.0,11.0,497.0,
202201,SUBARU,321.0,36.0,4.0,,22.0,,50.0,48.0,111.0,16.0,34.0,
202201,SUZUKI,852.0,122.0,74.0,20.0,104.0,,99.0,62.0,215.0,58.0,98.0,
202201,TESLA,419.0,215.0,,,13.0,,29.0,,91.0,,71.0,
202201,TOYOTA,5094.0,1361.0,133.0,3.0,503.0,,270.0,152.0,1770.0,51.0,848.0,3.0
202201,VOLVO,2876.0,529.0,,67.0,1.0,,388.0,15.0,734.0,1.0,1139.0,2.0
202201,VW,36593.0,7982.0,418.0,84.0,1595.0,62.0,4347.0,336.0,12939.0,160.0,8202.0,468.0
202201,SONSTIGE,1634.0,291.0,21.0,24.0,127.0,8.0,178.0,83.0,326.0,36.0,402.0,138.0
202202,ALFA ROMEO,186.0,27.0,7.0,,50.0,,16.0,6.0,26.0,3.0,51.0,
202202,AUDI,16381.0,2244.0,128.0,44.0,446.0,28.0,1768.0,260.0,5101.0,33.0,6322.0,7.0
202202,BMW,15619.0,3313.0,69.0,123.0,236.0,25.0,1806.0,260.0,4381.0,49.0,5357.0,
202202,CITROEN,2442.0,488.0,7.0,147.0,76.0,,147.0,13.0,565.0,20.0,222.0,757.0
202202,DACIA,4039.0,759.0,,366.0,382.0,,565.0,,1200.0,99.0,668.0,
202202,DS,207.0,39.0,7.0,,2.0,,17.0,,95.0,2.0,45.0,
202202,FIAT,5804.0,864.0,10.0,156.0,431.0,,532.0,218.0,946.0,4.0,979.0,1664.0
202202,FORD,9167.0,1942.0,28.0,79.0,696.0,1.0,1242.0,47.0,2883.0,2.0,1893.0,354.0
202202,HONDA,607.0,175.0,6.0,,97.0,,73.0,,120.0,13.0,123.0,
202202,HYUNDAI,7373.0,1427.0,126.0,44.0,530.0,1.0,993.0,210.0,2720.0,107.0,1213.0,2.0
202202,JAGUAR,329.0,23.0,2.0,,19.0,,37.0,13.0,101.0,,134.0,
202202,JEEP,1065.0,140.0,2.0,3.0,43.0,,119.0,101.0,332.0,,325.0,
202202,KIA,5217.0,1355.0,78.0,47.0,262.0,,520.0,136.0,1661.0,16.0,1142.0,
202202,LAND ROVER,557.0,93.0,,1.0,7.0,,22.0,20.0,184.0,18.0,212.0,
202202,LEXUS,206.0,42.0,,1.0,3.0,,11.0,21.0,89.0,1.0,38.0,
202202,LYNK & CO,165.0,1.0,,,,,70.0,1.0,,,93.0,
202202,MAZDA,1925.0,211.0,115.0,,552.0,,142.0,6.0,573.0,20.0,306.0,
202202,MERCEDES,18512.0,3090.0,105.0,11.0,447.0,12.0,1213.0,112.0,6272.0,102.0,6694.0,454.0
202202,MG ROEWE,650.0,193.0,,,78.0,,20.0,,155.0,,204.0,
202202,MINI,3733.0,386.0,62.0,,266.0,,594.0,508.0,885.0,,1032.0,
202202,MITSUBISHI,2916.0,790.0,126.0,,577.0,,227.0,,693.0,67.0,436.0,
202202,NISSAN,1896.0,448.0,,15.0,217.0,,166.0,,656.0,12.0,380.0,2.0
202202,OPEL,11698.0,2554.0,5.0,467.0,1369.0,2.0,1195.0,331.0,3013.0,38.0,2704.0,20.0
202202,PEUGEOT,3500.0,907.0,171.0,158.0,252.0,,586.0,63.0,653.0,31.0,644.0,35.0
202202,POLESTAR,364.0,70.0,,,,,64.0,,110.0,,120.0,
202202,PORSCHE,1885.0,206.0,24.0,12.0,55.0,3.0,158.0,97.0,653.0,8.0,669.0,
202202,RENAULT,6074.0,1608.0,42.0,308.0,742.0,48.0,589.0,,1355.0,35.0,1315.0,32.0
202202,SEAT,9060.0,2232.0,1.0,,582.0,,581.0,393.0,3119.0,5.0,2138.0,9.0
202202,SKODA,12739.0,2448.0,8.0,78.0,440.0,8.0,1897.0,36.0,3945.0,8.0,3871.0,
202202,SMART,1313.0,199.0,16.0,5.0,87.0,1.0,96.0,47.0,189.0,4.0,668.0,1.0
202202,SUBARU,385.0,42.0,4.0,,37.0,,35.0,73.0,128.0,22.0,44.0,
202202,SUZUKI,756.0,75.0,45.0,15.0,101.0,,107.0,55.0,251.0,38.0,69.0,
202202,TESLA,5944.0,3174.0,1.0,,221.0,,494.0,,1190.0,,863.0,1.0
202202,TOYOTA,5875.0,1552.0,116.0,7.0,553.0,20.0,346.0,269.0,1847.0,59.0,1098.0,8.0
202202,VOLVO,3185.0,658.0,,48.0,,1.0,371.0,37.0,897.0,2.0,1170.0,1.0
202202,VW,36889.0,7522.0,380.0,130.0,1651.0,63.0,4023.0,366.0,13871.0,159.0,8281.0,443.0
202202,SONSTIGE,1849.0,358.0,18.0,18.0,130.0,19.0,198.0,96.0,368.0,25.0,408.0,211.0
202204,ALFA ROMEO,219.0,39.0,5.0,,48.0,,18.0,5.0,38.0,3.0,63.0,
202204,AUDI,14286.0,1977.0,161.0,23.0,318.0,14.0,1328.0,239.0,4418.0,16.0,5789.0,3.0
202204,BMW,16527.0,3466.0,84.0,97.0,298.0,26.0,1741.0,286.0,4578.0,35.0,5901.0,15.0
202204,CITROEN,3450.0,680.0,1.0,164.0,114.0,,133.0,2.0,832.0,18.0,219.0,1287.0
202204,DACIA,2896.0,631.0,,201.0,220.0,,449.0,1.0,812.0,128.0,453.0,1.0
202204,DS,147.0,38.0,,,1.0,,11.0,,66.0,1.0,30.0,
202204,FIAT,6390.0,974.0,3.0,6.0,453.0,,296.0,267.0,802.0,3.0,1180.0,2406.0
202204,FORD,10024.0,2295.0,11.0,97.0,762.0,,1314.0,61.0,2888.0,1.0,2006.0,589.0
202204,HONDA,719.0,198.0,17.0,,98.0,,74.0,1.0,173.0,24.0,134.0,
202204,HYUNDAI,7324.0,1438.0,37.0,34.0,464.0,4.0,910.0,334.0,2761.0,152.0,1189.0,1.0
202204,JAGUAR,302.0,31.0,3.0,3.0,18.0,,28.0,5.0,108.0,,106.0,
202204,JEEP,1285.0,223.0,2.0,,73.0,,116.0,28.0,367.0,,476.0,
202204,KIA,6882.0,1841.0,98.0,74.0,315.0,1.0,533.0,336.0,2190.0,48.0,1446.0,
202204,LAND ROVER,1200.0,179.0,,,10.0,,43.0,65.0,393.0,39.0,471.0,
202204,LEXUS,201.0,42.0,,,5.0,,9.0,19.0,75.0,4.0,47.0,
202204,LYNK & CO,435.0,,,,,,187.0,,,,248.0,
202204,MAZDA,2085.0,244.0,55.0,,566.0,,175.0,12.0,634.0,90.0,309.0,
202204,MERCEDES,16471.0,2738.0,141.0,12.0,365.0,16.0,988.0,111.0,5514.0,87.0,6036.0,463.0
202204,MG ROEWE,1065.0,481.0,,,108.0,,41.0,,114.0,,321.0,
202204,MINI,2148.0,233.0,41.0,,185.0,,325.0,304.0,500.0,,559.0,1.0
202204,MITSUBISHI,3592.0,946.0,80.0,2.0,769.0,1.0,269.0,,878.0,88.0,559.0,
202204,NISSAN,2296.0,403.0,,12.0,348.0,1.0,198.0,,892.0,13.0,427.0,2.0
202204,OPEL,9560.0,1863.0,87.0,428.0,1406.0,3.0,1009.0,168.0,2266.0,24.0,2230.0,76.0
202204,PEUGEOT,3014.0,711.0,259.0,74.0,195.0,,474.0,44.0,585.0,31.0,551.0,90.0
202204,POLESTAR,467.0,95.0,,,,,53.0,,184.0,,135.0,
202204,PORSCHE,2093.0,194.0,24.0,19.0,131.0,4.0,161.0,142.0,720.0,18.0,680.0,
202204,RENAULT,5387.0,1491.0,52.0,227.0,626.0,18.0,505.0,,1195.0,27.0,1219.0,27.0
202204,SEAT,6674.0,1353.0,2.0,,404.0,1.0,506.0,303.0,2580.0,3.0,1517.0,5.0
202204,SKODA,9047.0,1804.0,12.0,214.0,334.0,8.0,1333.0,36.0,2979.0,8.0,2319.0,
202204,SMART,1316.0,208.0,19.0,6.0,88.0,,43.0,71.0,188.0,2.0,691.0,
202204,SUBARU,325.0,35.0,5.0,,41.0,,29.0,59.0,98.0,29.0,29.0,
202204,SUZUKI,831.0,110.0,62.0,8.0,125.0,,109.0,28.0,178.0,87.0,123.0,1.0
202204,TESLA,650.0,142.0,,1.0,18.0,,43.0,,155.0,,291.0,
202204,TOYOTA,6448.0,1600.0,222.0,14.0,673.0,24.0,541.0,412.0,1929.0,166.0,858.0,9.0
202204,VOLVO,2534.0,499.0,,34.0,,,281.0,12.0,747.0,,959.0,2.0
202204,VW,29873.0,5789.0,252.0,153.0,1409.0,103.0,3046.0,390.0,11651.0,94.0,6420.0,566.0
202204,SONSTIGE,2101.0,388.0,27.0,20.0,181.0,7.0,182.0,80.0,416.0,28.0,413.0,359.0
202203,ALFA ROMEO,213.0,25.0,8.0,,71.0,,15.0,10.0,36.0,4.0,44.0,
202203,AUDI,21752.0,2969.0,222.0,40.0,686.0,23.0,2124.0,392.0,6927.0,53.0,8310.0,6.0
202203,BMW,19804.0,4098.0,107.0,105.0,317.0,43.0,2114.0,407.0,5407.0,37.0,7159.0,10.0
202203,CITROEN,3832.0,728.0,5.0,228.0,129.0,1.0,148.0,8.0,939.0,26.0,268.0,1352.0
202203,DACIA,4530.0,830.0,,326.0,417.0,,631.0,,1314.0,216.0,796.0,
202203,DS,167.0,41.0,,,5.0,,15.0,,62.0,4.0,40.0,
202203,FIAT,8055.0,1214.0,8.0,18.0,781.0,,533.0,266.0,1235.0,2.0,1429.0,2569.0
202203,FORD,12942.0,2969.0,42.0,92.0,870.0,,1632.0,86.0,3913.0,1.0,2589.0,748.0
202203,HONDA,852.0,250.0,13.0,1.0,139.0,,90.0,1.0,189.0,18.0,151.0,
202203,HYUNDAI,9529.0,2082.0,89.0,41.0,671.0,,1202.0,365.0,3426.0,159.0,1493.0,1.0
202203,JAGUAR,353.0,47.0,1.0,,20.0,,39.0,10.0,120.0,,116.0,
202203,JEEP,1392.0,267.0,,4.0,39.0,,267.0,63.0,430.0,,322.0,
202203,KIA,6838.0,1768.0,129.0,79.0,392.0,2.0,607.0,233.0,2167.0,60.0,1401.0,
202203,LAND ROVER,940.0,146.0,2.0,,11.0,,39.0,33.0,303.0,24.0,382.0,
202203,LEXUS,358.0,70.0,,2.0,6.0,,9.0,35.0,127.0,6.0,101.0,2.0
202203,LYNK & CO,94.0,,,,,,41.0,,,1.0,52.0,
202203,MAZDA,5084.0,497.0,236.0,,1466.0,,327.0,7.0,1553.0,161.0,836.0,1.0
202203,MERCEDES,20360.0,3254.0,193.0,16.0,415.0,13.0,1243.0,128.0,6855.0,104.0,7591.0,548.0
202203,MG ROEWE,542.0,181.0,,,69.0,,24.0,,98.0,,170.0,
202203,MINI,3815.0,453.0,41.0,1.0,243.0,,572.0,420.0,1006.0,1.0,1078.0,
202203,MITSUBISHI,3315.0,927.0,103.0,,656.0,,234.0,,825.0,89.0,481.0,
202203,NISSAN,2864.0,620.0,,31.0,374.0,,213.0,3.0,1005.0,13.0,605.0,
202203,OPEL,11808.0,2621.0,12.0,388.0,1448.0,3.0,1344.0,318.0,2859.0,35.0,2746.0,34.0
202203,PEUGEOT,3747.0,877.0,193.0,172.0,240.0,,632.0,74.0,765.0,46.0,652.0,96.0
202203,POLESTAR,571.0,117.0,,,,,116.0,,189.0,,149.0,
202203,PORSCHE,2948.0,285.0,23.0,29.0,165.0,7.0,220.0,152.0,997.0,17.0,1052.0,1.0
202203,RENAULT,8074.0,2234.0,123.0,381.0,948.0,49.0,743.0,,1799.0,28.0,1737.0,32.0
202203,SEAT,11188.0,2357.0,,,698.0,,748.0,482.0,4231.0,2.0,2665.0,5.0
202203,SKODA,12249.0,2289.0,12.0,135.0,481.0,6.0,1842.0,47.0,4017.0,8.0,3411.0,1.0
202203,SMART,1794.0,273.0,34.0,23.0,85.0,,47.0,50.0,264.0,7.0,1011.0,
202203,SUBARU,585.0,133.0,3.0,,76.0,,62.0,62.0,181.0,31.0,37.0,
202203,SUZUKI,1543.0,200.0,83.0,11.0,206.0,,225.0,69.0,395.0,137.0,216.0,1.0
202203,TESLA,8045.0,3569.0,1.0,,386.0,2.0,662.0,1.0,1785.0,1.0,1638.0,
202203,TOYOTA,7028.0,1587.0,174.0,19.0,675.0,49.0,529.0,311.0,2657.0,71.0,942.0,14.0
202203,VOLVO,3086.0,635.0,,61.0,,,370.0,66.0,827.0,,1127.0,
202203,VW,38543.0,7727.0,398.0,193.0,1709.0,86.0,3976.0,425.0,14651.0,171.0,8578.0,629.0
202203,SONSTIGE,2490.0,433.0,37.0,23.0,200.0,12.0,210.0,79.0,518.0,39.0,519.0,420.0
202112,ALFA ROMEO,184.0,37.0,1.0,,43.0,,11.0,18.0,24.0,6.0,44.0,
202112,AUDI,14248.0,2161.0,152.0,38.0,371.0,21.0,1334.0,259.0,4752.0,25.0,5134.0,1.0
202112,BMW,16842.0,3794.0,86.0,101.0,193.0,11.0,1628.0,174.0,4249.0,47.0,6558.0,1.0
202112,CITROEN,2390.0,635.0,3.0,89.0,95.0,,154.0,9.0,628.0,23.0,301.0,453.0
202112,DACIA,5556.0,1380.0,,492.0,388.0,1.0,924.0,1.0,1905.0,5.0,460.0,
202112,DS,190.0,51.0,2.0,,5.0,,21.0,,51.0,1.0,59.0,
202112,FIAT,5918.0,1280.0,11.0,81.0,470.0,,555.0,236.0,993.0,32.0,1184.0,1076.0
202112,FORD,8949.0,1734.0,30.0,80.0,799.0,,1348.0,40.0,2815.0,11.0,1878.0,214.0
202112,HONDA,664.0,184.0,13.0,,70.0,,75.0,,140.0,8.0,174.0,
202112,HYUNDAI,8928.0,1952.0,226.0,67.0,576.0,1.0,1088.0,305.0,3075.0,108.0,1530.0,
202112,JAGUAR,267.0,30.0,,,13.0,,36.0,16.0,85.0,,87.0,
202112,JEEP,1459.0,196.0,17.0,7.0,65.0,,103.0,192.0,442.0,,437.0,
202112,KIA,4863.0,1521.0,80.0,40.0,258.0,,377.0,40.0,1353.0,24.0,1170.0,
202112,LAND ROVER,819.0,136.0,,1.0,19.0,,46.0,34.0,268.0,23.0,292.0,
202112,LEXUS,353.0,76.0,,2.0,2.0,,14.0,45.0,155.0,2.0,57.0,
202112,MAZDA,2277.0,330.0,1.0,,609.0,1.0,162.0,,743.0,49.0,382.0,
202112,MERCEDES,21047.0,3617.0,131.0,5.0,476.0,14.0,1319.0,81.0,7030.0,101.0,7723.0,550.0
202112,MINI,3978.0,380.0,35.0,1.0,317.0,,638.0,461.0,1142.0,,1004.0,
202112,MITSUBISHI,3525.0,1077.0,101.0,1.0,755.0,,150.0,,642.0,77.0,718.0,4.0
202112,NISSAN,1911.0,588.0,,14.0,167.0,,154.0,5.0,578.0,4.0,399.0,2.0
202112,OPEL,14768.0,2847.0,13.0,585.0,1790.0,1.0,1472.0,547.0,3763.0,70.0,3602.0,78.0
202112,PEUGEOT,4620.0,1160.0,447.0,158.0,310.0,1.0,810.0,31.0,788.0,19.0,814.0,82.0
202112,POLESTAR,469.0,87.0,,,,,87.0,,191.0,,104.0,
202112,PORSCHE,3759.0,464.0,10.0,35.0,109.0,1.0,315.0,90.0,1266.0,40.0,1429.0,
202112,RENAULT,12403.0,3489.0,141.0,458.0,1156.0,161.0,1417.0,,3003.0,49.0,2507.0,22.0
202112,SEAT,6874.0,1611.0,,1.0,487.0,,525.0,246.0,2488.0,6.0,1510.0,
202112,SKODA,13981.0,2584.0,10.0,57.0,534.0,3.0,2247.0,44.0,4398.0,31.0,4073.0,
202112,SMART,2213.0,392.0,97.0,21.0,157.0,2.0,216.0,35.0,380.0,9.0,904.0,
202112,SSANGYONG,106.0,14.0,,9.0,20.0,,12.0,,32.0,,19.0,
202112,SUBARU,342.0,48.0,5.0,1.0,18.0,,52.0,32.0,129.0,18.0,39.0,
202112,SUZUKI,4016.0,918.0,293.0,6.0,395.0,1.0,605.0,25.0,774.0,308.0,690.0,1.0
202112,TESLA,6662.0,3775.0,,,312.0,3.0,521.0,1.0,1122.0,3.0,922.0,3.0
202112,TOYOTA,6119.0,1553.0,126.0,9.0,515.0,,291.0,166.0,2291.0,30.0,1119.0,19.0
202112,VOLVO,5011.0,1010.0,,86.0,,,560.0,24.0,1455.0,3.0,1871.0,2.0
202112,VW,38671.0,9112.0,423.0,128.0,1930.0,62.0,4824.0,389.0,12908.0,128.0,8399.0,368.0
202112,SONSTIGE,3248.0,571.0,23.0,14.0,136.0,34.0,566.0,82.0,564.0,34.0,1029.0,195.0
202111,ALFA ROMEO,259.0,21.0,3.0,,43.0,,15.0,20.0,55.0,1.0,101.0,
202111,AUDI,10548.0,1599.0,130.0,39.0,371.0,17.0,1113.0,232.0,3594.0,19.0,3430.0,4.0
202111,BMW,16738.0,3520.0,64.0,137.0,233.0,24.0,1714.0,245.0,4509.0,52.0,6233.0,7.0
202111,CITROEN,2357.0,627.0,2.0,58.0,116.0,,110.0,3.0,659.0,27.0,245.0,510.0
202111,DACIA,3807.0,787.0,,486.0,286.0,,504.0,,1251.0,14.0,479.0,
202111,DS,148.0,45.0,2.0,,2.0,,10.0,,53.0,,36.0,
202111,FIAT,6294.0,1588.0,19.0,41.0,516.0,,406.0,199.0,1068.0,28.0,879.0,1550.0
202111,FORD,8791.0,1686.0,29.0,91.0,765.0,,1313.0,22.0,2911.0,2.0,1769.0,203.0
202111,HONDA,702.0,210.0,21.0,,77.0,,108.0,,163.0,4.0,119.0,
202111,HYUNDAI,9823.0,2011.0,240.0,83.0,662.0,3.0,1305.0,429.0,3356.0,118.0,1613.0,3.0
202111,JAGUAR,260.0,31.0,2.0,,9.0,,30.0,6.0,94.0,,88.0,
202111,JEEP,1145.0,219.0,11.0,7.0,35.0,,85.0,90.0,352.0,,346.0,
202111,KIA,5594.0,1826.0,80.0,42.0,300.0,,427.0,76.0,1548.0,16.0,1279.0,
202111,LAND ROVER,798.0,129.0,,,20.0,,41.0,29.0,254.0,22.0,302.0,1.0
202111,LEXUS,201.0,59.0,,2.0,3.0,,4.0,23.0,76.0,2.0,32.0,
202111,MAZDA,2421.0,371.0,,,601.0,,177.0,,815.0,70.0,387.0,
202111,MERCEDES,20586.0,3472.0,130.0,4.0,550.0,15.0,1153.0,84.0,6995.0,131.0,7639.0,413.0
202111,MINI,3973.0,497.0,43.0,1.0,332.0,,619.0,532.0,1019.0,,930.0,
202111,MITSUBISHI,3429.0,1001.0,134.0,,781.0,,198.0,,690.0,67.0,557.0,1.0
202111,NISSAN,1517.0,432.0,,31.0,196.0,2.0,127.0,2.0,454.0,9.0,263.0,1.0
202111,OPEL,13063.0,2401.0,6.0,647.0,1731.0,4.0,1597.0,390.0,3482.0,112.0,2655.0,38.0
202111,PEUGEOT,4027.0,942.0,429.0,127.0,301.0,,750.0,9.0,734.0,12.0,686.0,37.0
202111,POLESTAR,234.0,55.0,,,,,32.0,1.0,76.0,,70.0,
202111,PORSCHE,2460.0,282.0,15.0,19.0,71.0,2.0,210.0,96.0,849.0,25.0,891.0,
202111,RENAULT,10516.0,2667.0,72.0,427.0,975.0,157.0,1218.0,2.0,2729.0,58.0,2185.0,26.0
202111,SEAT,5685.0,1283.0,,1.0,505.0,,508.0,127.0,2028.0,11.0,1219.0,3.0
202111,SKODA,11467.0,2001.0,9.0,56.0,398.0,5.0,1824.0,53.0,3898.0,50.0,3172.0,1.0
202111,SMART,2677.0,361.0,38.0,4.0,235.0,,187.0,33.0,451.0,3.0,1365.0,
202111,SSANGYONG,85.0,8.0,,5.0,14.0,,21.0,,12.0,,25.0,
202111,SUBARU,454.0,54.0,5.0,,24.0,,58.0,45.0,179.0,26.0,63.0,
202111,SUZUKI,1913.0,384.0,138.0,7.0,187.0,,320.0,26.0,403.0,169.0,275.0,4.0
202111,TESLA,5613.0,2818.0,,,268.0,2.0,499.0,1.0,1166.0,,859.0,
202111,TOYOTA,5132.0,1543.0,107.0,6.0,538.0,,319.0,79.0,1708.0,33.0,793.0,6.0
202111,VOLVO,3310.0,568.0,,69.0,,,414.0,17.0,975.0,2.0,1263.0,2.0
202111,VW,29561.0,7651.0,362.0,193.0,1392.0,47.0,3455.0,421.0,9654.0,120.0,5900.0,366.0
202111,SONSTIGE,2670.0,458.0,23.0,19.0,189.0,46.0,246.0,51.0,490.0,33.0,956.0,159.0
202110,ALFA ROMEO,238.0,55.0,5.0,,55.0,,17.0,12.0,40.0,1.0,53.0,
202110,AUDI,8842.0,1279.0,77.0,47.0,201.0,13.0,941.0,225.0,2895.0,14.0,3144.0,6.0
202110,BMW,17452.0,3811.0,93.0,162.0,219.0,64.0,1852.0,191.0,4694.0,40.0,6314.0,12.0
202110,CITROEN,2430.0,549.0,4.0,87.0,122.0,,121.0,14.0,671.0,15.0,267.0,580.0
202110,DACIA,3103.0,679.0,,293.0,267.0,,451.0,,958.0,25.0,427.0,3.0
202110,DS,184.0,58.0,2.0,,7.0,,15.0,,61.0,,41.0,
202110,FIAT,5394.0,983.0,18.0,21.0,264.0,2.0,385.0,138.0,764.0,45.0,734.0,2040.0
202110,FORD,9968.0,1911.0,33.0,88.0,817.0,,1560.0,26.0,3321.0,5.0,2015.0,192.0
202110,HONDA,817.0,196.0,40.0,,108.0,,104.0,,210.0,10.0,149.0,
202110,HYUNDAI,8096.0,1760.0,157.0,74.0,495.0,1.0,1074.0,298.0,2688.0,100.0,1446.0,3.0
202110,JAGUAR,185.0,27.0,2.0,,7.0,,20.0,5.0,48.0,,76.0,
202110,JEEP,1182.0,159.0,9.0,6.0,24.0,,105.0,101.0,408.0,1.0,369.0,
202110,KIA,5898.0,1936.0,85.0,28.0,316.0,,516.0,149.0,1534.0,8.0,1325.0,1.0
202110,LAND ROVER,865.0,158.0,,4.0,19.0,,43.0,40.0,250.0,26.0,325.0,
202110,LEXUS,373.0,82.0,,4.0,11.0,,13.0,50.0,133.0,9.0,71.0,
202110,MAZDA,2542.0,398.0,1.0,,647.0,,185.0,,803.0,64.0,444.0,
