Bundesland;Date;Powertrain;Reg
SACHSEN-ANHALT;01.01.24;Hybrid;1411
SCHLESWIG-HOLSTEIN;01.01.24;Benzin;1822
SCHLESWIG-HOLSTEIN;01.01.24;Diesel;1091
SCHLESWIG-HOLSTEIN;01.01.24;EV;615
SCHLESWIG-HOLSTEIN;01.01.24;CNG;1
SCHLESWIG-HOLSTEIN;01.01.24;LPG;65
SCHLESWIG-HOLSTEIN;01.01.24;Hybrid;1452
THÜRINGEN;01.01.24;Benzin;1512
THÜRINGEN;01.01.24;Diesel;660
THÜRINGEN;01.01.24;EV;212
THÜRINGEN;01.01.24;CNG;
THÜRINGEN;01.01.24;LPG;23
THÜRINGEN;01.01.24;Hybrid;816
BADEN-WÜRTTEMBERG;01.02.24;Benzin;9608
BADEN-WÜRTTEMBERG;01.02.24;Diesel;6265
BADEN-WÜRTTEMBERG;01.02.24;EV;5107
BADEN-WÜRTTEMBERG;01.02.24;CNG;1
BADEN-WÜRTTEMBERG;01.02.24;LPG;136
BADEN-WÜRTTEMBERG;01.02.24;Hybrid;12082
BAYERN;01.02.24;Benzin;14585
BAYERN;01.02.24;Diesel;7661
BAYERN;01.02.24;EV;6220
BAYERN;01.02.24;CNG;8
BAYERN;01.02.24;LPG;177
BAYERN;01.02.24;Hybrid;14178
BERLIN;01.02.24;Benzin;1326
BERLIN;01.02.24;Diesel;660
BERLIN;01.02.24;EV;828
BERLIN;01.02.24;CNG;
BERLIN;01.02.24;LPG;26
BERLIN;01.02.24;Hybrid;1986
BRANDENBURG;01.02.24;Benzin;1299
BRANDENBURG;01.02.24;Diesel;711
BRANDENBURG;01.02.24;EV;548
BRANDENBURG;01.02.24;CNG;2
BRANDENBURG;01.02.24;LPG;36
BRANDENBURG;01.02.24;Hybrid;1239
BREMEN;01.02.24;Benzin;368
BREMEN;01.02.24;Diesel;295
BREMEN;01.02.24;EV;189
BREMEN;01.02.24;CNG;
BREMEN;01.02.24;LPG;4
BREMEN;01.02.24;Hybrid;535
HAMBURG;01.02.24;Benzin;2210
HAMBURG;01.02.24;Diesel;1744
HAMBURG;01.02.24;EV;645
HAMBURG;01.02.24;CNG;
HAMBURG;01.02.24;LPG;10
HAMBURG;01.02.24;Hybrid;2120
HESSEN;01.02.24;Benzin;11321
HESSEN;01.02.24;Diesel;5234
HESSEN;01.02.24;EV;2454
HESSEN;01.02.24;CNG;1
HESSEN;01.02.24;LPG;81
HESSEN;01.02.24;Hybrid;7201
MECKLENBURG-VORPOMMERN;01.02.24;Benzin;778
MECKLENBURG-VORPOMMERN;01.02.24;Diesel;481
MECKLENBURG-VORPOMMERN;01.02.24;EV;178
MECKLENBURG-VORPOMMERN;01.02.24;CNG;
MECKLENBURG-VORPOMMERN;01.02.24;LPG;14
MECKLENBURG-VORPOMMERN;01.02.24;Hybrid;703
NIEDERSACHSEN;01.02.24;Benzin;8479
NIEDERSACHSEN;01.02.24;Diesel;5210
NIEDERSACHSEN;01.02.24;EV;2558
NIEDERSACHSEN;01.02.24;CNG;4
NIEDERSACHSEN;01.02.24;LPG;125
NIEDERSACHSEN;01.02.24;Hybrid;4735
NORDRHEIN-WESTFALEN;01.02.24;Benzin;15567
NORDRHEIN-WESTFALEN;01.02.24;Diesel;8257
NORDRHEIN-WESTFALEN;01.02.24;EV;5371
NORDRHEIN-WESTFALEN;01.02.24;CNG;3
NORDRHEIN-WESTFALEN;01.02.24;LPG;360
NORDRHEIN-WESTFALEN;01.02.24;Hybrid;15174
RHEINLAND-PFALZ;01.02.24;Benzin;3312
RHEINLAND-PFALZ;01.02.24;Diesel;1541
RHEINLAND-PFALZ;01.02.24;EV;1237
RHEINLAND-PFALZ;01.02.24;CNG;
RHEINLAND-PFALZ;01.02.24;LPG;95
RHEINLAND-PFALZ;01.02.24;Hybrid;2550
SAARLAND;01.02.24;Benzin;871
SAARLAND;01.02.24;Diesel;325
SAARLAND;01.02.24;EV;260
SAARLAND;01.02.24;CNG;
SAARLAND;01.02.24;LPG;20
SAARLAND;01.02.24;Hybrid;664
SACHSEN;01.02.24;Benzin;2549
SACHSEN;01.02.24;Diesel;1271
SACHSEN;01.02.24;EV;514
SACHSEN;01.02.24;CNG;1
SACHSEN;01.02.24;LPG;55
SACHSEN;01.02.24;Hybrid;1826
SACHSEN-ANHALT;01.02.24;Benzin;1480
SACHSEN-ANHALT;01.02.24;Diesel;631
SACHSEN-ANHALT;01.02.24;EV;275
SACHSEN-ANHALT;01.02.24;CNG;
SACHSEN-ANHALT;01.02.24;LPG;17
SACHSEN-ANHALT;01.02.24;Hybrid;1833
SCHLESWIG-HOLSTEIN;01.02.24;Benzin;1799
SCHLESWIG-HOLSTEIN;01.02.24;Diesel;1120
SCHLESWIG-HOLSTEIN;01.02.24;EV;782
SCHLESWIG-HOLSTEIN;01.02.24;CNG;
SCHLESWIG-HOLSTEIN;01.02.24;LPG;58
SCHLESWIG-HOLSTEIN;01.02.24;Hybrid;1524
THÜRINGEN;01.02.24;Benzin;1514
THÜRINGEN;01.02.24;Diesel;720
THÜRINGEN;01.02.24;EV;285
THÜRINGEN;01.02.24;CNG;1
THÜRINGEN;01.02.24;LPG;34
THÜRINGEN;01.02.24;Hybrid;959
BADEN-WÜRTTEMBERG;01.03.24;Benzin;11384
BADEN-WÜRTTEMBERG;01.03.24;Diesel;6794
BADEN-WÜRTTEMBERG;01.03.24;EV;5485
BADEN-WÜRTTEMBERG;01.03.24;CNG;1
BADEN-WÜRTTEMBERG;01.03.24;LPG;145
BADEN-WÜRTTEMBERG;01.03.24;Hybrid;12640
BAYERN;01.03.24;Benzin;22061
BAYERN;01.03.24;Diesel;9344
BAYERN;01.03.24;EV;6091
BAYERN;01.03.24;CNG;7
BAYERN;01.03.24;LPG;193
BAYERN;01.03.24;Hybrid;17887
BERLIN;01.03.24;Benzin;1391
BERLIN;01.03.24;Diesel;578
BERLIN;01.03.24;EV;710
BERLIN;01.03.24;CNG;
BERLIN;01.03.24;LPG;22
BERLIN;01.03.24;Hybrid;2559
BRANDENBURG;01.03.24;Benzin;1624
BRANDENBURG;01.03.24;Diesel;762
BRANDENBURG;01.03.24;EV;596
BRANDENBURG;01.03.24;CNG;1
BRANDENBURG;01.03.24;LPG;24
BRANDENBURG;01.03.24;Hybrid;1434
BREMEN;01.03.24;Benzin;602
BREMEN;01.03.24;Diesel;233
BREMEN;01.03.24;EV;171
BREMEN;01.03.24;CNG;
BREMEN;01.03.24;LPG;4
BREMEN;01.03.24;Hybrid;498
HAMBURG;01.03.24;Benzin;2707
HAMBURG;01.03.24;Diesel;2477
HAMBURG;01.03.24;EV;627
HAMBURG;01.03.24;CNG;
HAMBURG;01.03.24;LPG;11
HAMBURG;01.03.24;Hybrid;3006
HESSEN;01.03.24;Benzin;13657
HESSEN;01.03.24;Diesel;5594
HESSEN;01.03.24;EV;3980
HESSEN;01.03.24;CNG;3
HESSEN;01.03.24;LPG;82
HESSEN;01.03.24;Hybrid;9289
MECKLENBURG-VORPOMMERN;01.03.24;Benzin;992
MECKLENBURG-VORPOMMERN;01.03.24;Diesel;703
MECKLENBURG-VORPOMMERN;01.03.24;EV;297
MECKLENBURG-VORPOMMERN;01.03.24;CNG;
MECKLENBURG-VORPOMMERN;01.03.24;LPG;16
MECKLENBURG-VORPOMMERN;01.03.24;Hybrid;872
NIEDERSACHSEN;01.03.24;Benzin;11769
NIEDERSACHSEN;01.03.24;Diesel;5415
NIEDERSACHSEN;01.03.24;EV;3239
NIEDERSACHSEN;01.03.24;CNG;2
NIEDERSACHSEN;01.03.24;LPG;134
NIEDERSACHSEN;01.03.24;Hybrid;5041
NORDRHEIN-WESTFALEN;01.03.24;Benzin;19563
NORDRHEIN-WESTFALEN;01.03.24;Diesel;9362
NORDRHEIN-WESTFALEN;01.03.24;EV;6478
NORDRHEIN-WESTFALEN;01.03.24;CNG;5
NORDRHEIN-WESTFALEN;01.03.24;LPG;348
NORDRHEIN-WESTFALEN;01.03.24;Hybrid;18450
RHEINLAND-PFALZ;01.03.24;Benzin;3724
RHEINLAND-PFALZ;01.03.24;Diesel;1751
RHEINLAND-PFALZ;01.03.24;EV;1267
RHEINLAND-PFALZ;01.03.24;CNG;
RHEINLAND-PFALZ;01.03.24;LPG;55
RHEINLAND-PFALZ;01.03.24;Hybrid;3123
SAARLAND;01.03.24;Benzin;920
SAARLAND;01.03.24;Diesel;387
SAARLAND;01.03.24;EV;261
SAARLAND;01.03.24;CNG;
SAARLAND;01.03.24;LPG;23
SAARLAND;01.03.24;Hybrid;798
SACHSEN;01.03.24;Benzin;3193
SACHSEN;01.03.24;Diesel;1691
SACHSEN;01.03.24;EV;575
SACHSEN;01.03.24;CNG;7
SACHSEN;01.03.24;LPG;81
SACHSEN;01.03.24;Hybrid;2698
SACHSEN-ANHALT;01.03.24;Benzin;2009
SACHSEN-ANHALT;01.03.24;Diesel;815
SACHSEN-ANHALT;01.03.24;EV;309
SACHSEN-ANHALT;01.03.24;CNG;
SACHSEN-ANHALT;01.03.24;LPG;35
SACHSEN-ANHALT;01.03.24;Hybrid;1521
SCHLESWIG-HOLSTEIN;01.03.24;Benzin;2258
SCHLESWIG-HOLSTEIN;01.03.24;Diesel;1555
SCHLESWIG-HOLSTEIN;01.03.24;EV;950
SCHLESWIG-HOLSTEIN;01.03.24;CNG;3
SCHLESWIG-HOLSTEIN;01.03.24;LPG;31
SCHLESWIG-HOLSTEIN;01.03.24;Hybrid;1848
THÜRINGEN;01.03.24;Benzin;1883
THÜRINGEN;01.03.24;Diesel;885
THÜRINGEN;01.03.24;EV;330
THÜRINGEN;01.03.24;CNG;
THÜRINGEN;01.03.24;LPG;26
THÜRINGEN;01.03.24;Hybrid;1341
BADEN-WÜRTTEMBERG;01.04.24;Benzin;10651
BADEN-WÜRTTEMBERG;01.04.24;Diesel;6884
BADEN-WÜRTTEMBERG;01.04.24;EV;5552
BADEN-WÜRTTEMBERG;01.04.24;CNG;8
BADEN-WÜRTTEMBERG;01.04.24;LPG;144
BADEN-WÜRTTEMBERG;01.04.24;Hybrid;12562
BAYERN;01.04.24;Benzin;22105
BAYERN;01.04.24;Diesel;8729
BAYERN;01.04.24;EV;6467
BAYERN;01.04.24;CNG;4
BAYERN;01.04.24;LPG;149
BAYERN;01.04.24;Hybrid;17107
BERLIN;01.04.24;Benzin;1602
BERLIN;01.04.24;Diesel;881
BERLIN;01.04.24;EV;777
BERLIN;01.04.24;CNG;
BERLIN;01.04.24;LPG;14
BERLIN;01.04.24;Hybrid;2148
BRANDENBURG;01.04.24;Benzin;1376
BRANDENBURG;01.04.24;Diesel;776
BRANDENBURG;01.04.24;EV;477
BRANDENBURG;01.04.24;CNG;
BRANDENBURG;01.04.24;LPG;26
BRANDENBURG;01.04.24;Hybrid;1341
BREMEN;01.04.24;Benzin;589
BREMEN;01.04.24;Diesel;337
BREMEN;01.04.24;EV;208
BREMEN;01.04.24;CNG;
BREMEN;01.04.24;LPG;8
BREMEN;01.04.24;Hybrid;661
HAMBURG;01.04.24;Benzin;2309
HAMBURG;01.04.24;Diesel;1497
HAMBURG;01.04.24;EV;641
HAMBURG;01.04.24;CNG;
HAMBURG;01.04.24;LPG;13
HAMBURG;01.04.24;Hybrid;2236
HESSEN;01.04.24;Benzin;10434
HESSEN;01.04.24;Diesel;5935
HESSEN;01.04.24;EV;3096
HESSEN;01.04.24;CNG;6
HESSEN;01.04.24;LPG;104
HESSEN;01.04.24;Hybrid;8735
MECKLENBURG-VORPOMMERN;01.04.24;Benzin;784
MECKLENBURG-VORPOMMERN;01.04.24;Diesel;552
MECKLENBURG-VORPOMMERN;01.04.24;EV;255
MECKLENBURG-VORPOMMERN;01.04.24;CNG;3
MECKLENBURG-VORPOMMERN;01.04.24;LPG;9
MECKLENBURG-VORPOMMERN;01.04.24;Hybrid;689
NIEDERSACHSEN;01.04.24;Benzin;10059
NIEDERSACHSEN;01.04.24;Diesel;5141
NIEDERSACHSEN;01.04.24;EV;2738
NIEDERSACHSEN;01.04.24;CNG;1
NIEDERSACHSEN;01.04.24;LPG;103
NIEDERSACHSEN;01.04.24;Hybrid;4598
NORDRHEIN-WESTFALEN;01.04.24;Benzin;17650
NORDRHEIN-WESTFALEN;01.04.24;Diesel;8879
NORDRHEIN-WESTFALEN;01.04.24;EV;5975
NORDRHEIN-WESTFALEN;01.04.24;CNG;1
NORDRHEIN-WESTFALEN;01.04.24;LPG;352
NORDRHEIN-WESTFALEN;01.04.24;Hybrid;15965
RHEINLAND-PFALZ;01.04.24;Benzin;3464
RHEINLAND-PFALZ;01.04.24;Diesel;1549
RHEINLAND-PFALZ;01.04.24;EV;1212
RHEINLAND-PFALZ;01.04.24;CNG;1
RHEINLAND-PFALZ;01.04.24;LPG;64
RHEINLAND-PFALZ;01.04.24;Hybrid;2708
SAARLAND;01.04.24;Benzin;1031
SAARLAND;01.04.24;Diesel;416
SAARLAND;01.04.24;EV;211
SAARLAND;01.04.24;CNG;
SAARLAND;01.04.24;LPG;22
SAARLAND;01.04.24;Hybrid;699
SACHSEN;01.04.24;Benzin;3234
SACHSEN;01.04.24;Diesel;1618
SACHSEN;01.04.24;EV;593
SACHSEN;01.04.24;CNG;1
SACHSEN;01.04.24;LPG;74
SACHSEN;01.04.24;Hybrid;2129
SACHSEN-ANHALT;01.04.24;Benzin;1740
SACHSEN-ANHALT;01.04.24;Diesel;846
SACHSEN-ANHALT;01.04.24;EV;273
SACHSEN-ANHALT;01.04.24;CNG;1
SACHSEN-ANHALT;01.04.24;LPG;24
SACHSEN-ANHALT;01.04.24;Hybrid;1013
SCHLESWIG-HOLSTEIN;01.04.24;Benzin;1992
SCHLESWIG-HOLSTEIN;01.04.24;Diesel;1413
SCHLESWIG-HOLSTEIN;01.04.24;EV;868
SCHLESWIG-HOLSTEIN;01.04.24;CNG;
SCHLESWIG-HOLSTEIN;01.04.24;LPG;32
SCHLESWIG-HOLSTEIN;01.04.24;Hybrid;1492
THÜRINGEN;01.04.24;Benzin;1694
THÜRINGEN;01.04.24;Diesel;840
THÜRINGEN;01.04.24;EV;307
THÜRINGEN;01.04.24;CNG;
THÜRINGEN;01.04.24;LPG;22
THÜRINGEN;01.04.24;Hybrid;1073
BADEN-WÜRTTEMBERG;01.05.24;Benzin;9634
BADEN-WÜRTTEMBERG;01.05.24;Diesel;5907
BADEN-WÜRTTEMBERG;01.05.24;EV;4955
BADEN-WÜRTTEMBERG;01.05.24;CNG;1
BADEN-WÜRTTEMBERG;01.05.24;LPG;86
BADEN-WÜRTTEMBERG;01.05.24;Hybrid;11281
BAYERN;01.05.24;Benzin;20155
BAYERN;01.05.24;Diesel;9576
BAYERN;01.05.24;EV;6234
BAYERN;01.05.24;CNG;3
BAYERN;01.05.24;LPG;117
BAYERN;01.05.24;Hybrid;15940
BERLIN;01.05.24;Benzin;1451
BERLIN;01.05.24;Diesel;687
BERLIN;01.05.24;EV;839
BERLIN;01.05.24;CNG;
BERLIN;01.05.24;LPG;18
BERLIN;01.05.24;Hybrid;2104
BRANDENBURG;01.05.24;Benzin;1507
BRANDENBURG;01.05.24;Diesel;788
BRANDENBURG;01.05.24;EV;430
BRANDENBURG;01.05.24;CNG;
BRANDENBURG;01.05.24;LPG;17
BRANDENBURG;01.05.24;Hybrid;1301
BREMEN;01.05.24;Benzin;592
BREMEN;01.05.24;Diesel;324
BREMEN;01.05.24;EV;174
BREMEN;01.05.24;CNG;
BREMEN;01.05.24;LPG;6
BREMEN;01.05.24;Hybrid;489
HAMBURG;01.05.24;Benzin;3472
HAMBURG;01.05.24;Diesel;1541
HAMBURG;01.05.24;EV;1147
HAMBURG;01.05.24;CNG;
HAMBURG;01.05.24;LPG;9
HAMBURG;01.05.24;Hybrid;2436
HESSEN;01.05.24;Benzin;13436
HESSEN;01.05.24;Diesel;5733
HESSEN;01.05.24;EV;2484
HESSEN;01.05.24;CNG;14
HESSEN;01.05.24;LPG;76
HESSEN;01.05.24;Hybrid;9478
MECKLENBURG-VORPOMMERN;01.05.24;Benzin;880
MECKLENBURG-VORPOMMERN;01.05.24;Diesel;599
MECKLENBURG-VORPOMMERN;01.05.24;EV;371
MECKLENBURG-VORPOMMERN;01.05.24;CNG;2
MECKLENBURG-VORPOMMERN;01.05.24;LPG;19
MECKLENBURG-VORPOMMERN;01.05.24;Hybrid;629
NIEDERSACHSEN;01.05.24;Benzin;9433
NIEDERSACHSEN;01.05.24;Diesel;4757
NIEDERSACHSEN;01.05.24;EV;2892
NIEDERSACHSEN;01.05.24;CNG;1
NIEDERSACHSEN;01.05.24;LPG;78
NIEDERSACHSEN;01.05.24;Hybrid;5108
NORDRHEIN-WESTFALEN;01.05.24;Benzin;16146
NORDRHEIN-WESTFALEN;01.05.24;Diesel;8390
NORDRHEIN-WESTFALEN;01.05.24;EV;6734
NORDRHEIN-WESTFALEN;01.05.24;CNG;3
NORDRHEIN-WESTFALEN;01.05.24;LPG;219
NORDRHEIN-WESTFALEN;01.05.24;Hybrid;13421
RHEINLAND-PFALZ;01.05.24;Benzin;3383
RHEINLAND-PFALZ;01.05.24;Diesel;1604
RHEINLAND-PFALZ;01.05.24;EV;1129
RHEINLAND-PFALZ;01.05.24;CNG;
RHEINLAND-PFALZ;01.05.24;LPG;49
RHEINLAND-PFALZ;01.05.24;Hybrid;2723
SAARLAND;01.05.24;Benzin;847
SAARLAND;01.05.24;Diesel;365
SAARLAND;01.05.24;EV;239
SAARLAND;01.05.24;CNG;
SAARLAND;01.05.24;LPG;11
SAARLAND;01.05.24;Hybrid;729
SACHSEN;01.05.24;Benzin;3065
SACHSEN;01.05.24;Diesel;1601
SACHSEN;01.05.24;EV;582
SACHSEN;01.05.24;CNG;8
SACHSEN;01.05.24;LPG;44
SACHSEN;01.05.24;Hybrid;2189
SACHSEN-ANHALT;01.05.24;Benzin;1509
SACHSEN-ANHALT;01.05.24;Diesel;768
SACHSEN-ANHALT;01.05.24;EV;291
SACHSEN-ANHALT;01.05.24;CNG;
SACHSEN-ANHALT;01.05.24;LPG;22
SACHSEN-ANHALT;01.05.24;Hybrid;1049
SCHLESWIG-HOLSTEIN;01.05.24;Benzin;2116
SCHLESWIG-HOLSTEIN;01.05.24;Diesel;1336
SCHLESWIG-HOLSTEIN;01.05.24;EV;873
SCHLESWIG-HOLSTEIN;01.05.24;CNG;
SCHLESWIG-HOLSTEIN;01.05.24;LPG;30
SCHLESWIG-HOLSTEIN;01.05.24;Hybrid;1503
THÜRINGEN;01.05.24;Benzin;1843
THÜRINGEN;01.05.24;Diesel;884
THÜRINGEN;01.05.24;EV;293
THÜRINGEN;01.05.24;CNG;
THÜRINGEN;01.05.24;LPG;18
THÜRINGEN;01.05.24;Hybrid;1046
BADEN-WÜRTTEMBERG;01.06.24;Benzin;12607
BADEN-WÜRTTEMBERG;01.06.24;Diesel;7316
BADEN-WÜRTTEMBERG;01.06.24;EV;6930
BADEN-WÜRTTEMBERG;01.06.24;CNG;1
BADEN-WÜRTTEMBERG;01.06.24;LPG;152
BADEN-WÜRTTEMBERG;01.06.24;Hybrid;14061
BAYERN;01.06.24;Benzin;22634
BAYERN;01.06.24;Diesel;9767
BAYERN;01.06.24;EV;10780
BAYERN;01.06.24;CNG;
BAYERN;01.06.24;LPG;206
BAYERN;01.06.24;Hybrid;18133
BERLIN;01.06.24;Benzin;1943
BERLIN;01.06.24;Diesel;1082
BERLIN;01.06.24;EV;829
BERLIN;01.06.24;CNG;
BERLIN;01.06.24;LPG;117
BERLIN;01.06.24;Hybrid;2020
BRANDENBURG;01.06.24;Benzin;1993
BRANDENBURG;01.06.24;Diesel;821
BRANDENBURG;01.06.24;EV;655
BRANDENBURG;01.06.24;CNG;1
BRANDENBURG;01.06.24;LPG;36
BRANDENBURG;01.06.24;Hybrid;1584
BREMEN;01.06.24;Benzin;745
BREMEN;01.06.24;Diesel;407
BREMEN;01.06.24;EV;229
BREMEN;01.06.24;CNG;
BREMEN;01.06.24;LPG;5
BREMEN;01.06.24;Hybrid;493
HAMBURG;01.06.24;Benzin;4235
HAMBURG;01.06.24;Diesel;1864
HAMBURG;01.06.24;EV;772
HAMBURG;01.06.24;CNG;
HAMBURG;01.06.24;LPG;6
HAMBURG;01.06.24;Hybrid;3242
HESSEN;01.06.24;Benzin;15420
HESSEN;01.06.24;Diesel;7028
HESSEN;01.06.24;EV;3508
HESSEN;01.06.24;CNG;4
HESSEN;01.06.24;LPG;97
HESSEN;01.06.24;Hybrid;10319
MECKLENBURG-VORPOMMERN;01.06.24;Benzin;1393
MECKLENBURG-VORPOMMERN;01.06.24;Diesel;718
MECKLENBURG-VORPOMMERN;01.06.24;EV;279
MECKLENBURG-VORPOMMERN;01.06.24;CNG;
MECKLENBURG-VORPOMMERN;01.06.24;LPG;18
MECKLENBURG-VORPOMMERN;01.06.24;Hybrid;811
NIEDERSACHSEN;01.06.24;Benzin;12734
NIEDERSACHSEN;01.06.24;Diesel;5644
NIEDERSACHSEN;01.06.24;EV;5081
NIEDERSACHSEN;01.06.24;CNG;1
NIEDERSACHSEN;01.06.24;LPG;108
NIEDERSACHSEN;01.06.24;Hybrid;6382
NORDRHEIN-WESTFALEN;01.06.24;Benzin;21577
NORDRHEIN-WESTFALEN;01.06.24;Diesel;9814
NORDRHEIN-WESTFALEN;01.06.24;EV;8967
NORDRHEIN-WESTFALEN;01.06.24;CNG;
NORDRHEIN-WESTFALEN;01.06.24;LPG;446
NORDRHEIN-WESTFALEN;01.06.24;Hybrid;18353
RHEINLAND-PFALZ;01.06.24;Benzin;4445
RHEINLAND-PFALZ;01.06.24;Diesel;1976
RHEINLAND-PFALZ;01.06.24;EV;1888
RHEINLAND-PFALZ;01.06.24;CNG;
RHEINLAND-PFALZ;01.06.24;LPG;68
RHEINLAND-PFALZ;01.06.24;Hybrid;3203
SAARLAND;01.06.24;Benzin;1203
SAARLAND;01.06.24;Diesel;512
SAARLAND;01.06.24;EV;304
SAARLAND;01.06.24;CNG;
SAARLAND;01.06.24;LPG;25
SAARLAND;01.06.24;Hybrid;1052
SACHSEN;01.06.24;Benzin;3920
SACHSEN;01.06.24;Diesel;2118
SACHSEN;01.06.24;EV;818
SACHSEN;01.06.24;CNG;1
SACHSEN;01.06.24;LPG;78
SACHSEN;01.06.24;Hybrid;3366
SACHSEN-ANHALT;01.06.24;Benzin;1824
SACHSEN-ANHALT;01.06.24;Diesel;879
SACHSEN-ANHALT;01.06.24;EV;448
SACHSEN-ANHALT;01.06.24;CNG;
SACHSEN-ANHALT;01.06.24;LPG;27
SACHSEN-ANHALT;01.06.24;Hybrid;1546
SCHLESWIG-HOLSTEIN;01.06.24;Benzin;2791
SCHLESWIG-HOLSTEIN;01.06.24;Diesel;1662
SCHLESWIG-HOLSTEIN;01.06.24;EV;1396
SCHLESWIG-HOLSTEIN;01.06.24;CNG;
SCHLESWIG-HOLSTEIN;01.06.24;LPG;44
SCHLESWIG-HOLSTEIN;01.06.24;Hybrid;1938
THÜRINGEN;01.06.24;Benzin;2250
THÜRINGEN;01.06.24;Diesel;1026
THÜRINGEN;01.06.24;EV;487
THÜRINGEN;01.06.24;CNG;
THÜRINGEN;01.06.24;LPG;24
THÜRINGEN;01.06.24;Hybrid;1421
BADEN-WÜRTTEMBERG;01.07.24;Benzin;9911
BADEN-WÜRTTEMBERG;01.07.24;Diesel;6584
BADEN-WÜRTTEMBERG;01.07.24;EV;5190
BADEN-WÜRTTEMBERG;01.07.24;CNG;1
BADEN-WÜRTTEMBERG;01.07.24;LPG;121
BADEN-WÜRTTEMBERG;01.07.24;Hybrid;13534
BAYERN;01.07.24;Benzin;17859
BAYERN;01.07.24;Diesel;8066
BAYERN;01.07.24;EV;7192
BAYERN;01.07.24;CNG;
BAYERN;01.07.24;LPG;168
BAYERN;01.07.24;Hybrid;16605
BERLIN;01.07.24;Benzin;1568
BERLIN;01.07.24;Diesel;779
BERLIN;01.07.24;EV;947
BERLIN;01.07.24;CNG;
BERLIN;01.07.24;LPG;10
BERLIN;01.07.24;Hybrid;2194
BRANDENBURG;01.07.24;Benzin;1384
BRANDENBURG;01.07.24;Diesel;726
BRANDENBURG;01.07.24;EV;434
BRANDENBURG;01.07.24;CNG;
BRANDENBURG;01.07.24;LPG;15
BRANDENBURG;01.07.24;Hybrid;1453
BREMEN;01.07.24;Benzin;620
BREMEN;01.07.24;Diesel;418
BREMEN;01.07.24;EV;194
BREMEN;01.07.24;CNG;
BREMEN;01.07.24;LPG;6
BREMEN;01.07.24;Hybrid;695
HAMBURG;01.07.24;Benzin;2712
HAMBURG;01.07.24;Diesel;1921
HAMBURG;01.07.24;EV;807
HAMBURG;01.07.24;CNG;
HAMBURG;01.07.24;LPG;10
HAMBURG;01.07.24;Hybrid;2710
HESSEN;01.07.24;Benzin;10370
HESSEN;01.07.24;Diesel;4619
HESSEN;01.07.24;EV;2654
HESSEN;01.07.24;CNG;
HESSEN;01.07.24;LPG;105
HESSEN;01.07.24;Hybrid;8715
MECKLENBURG-VORPOMMERN;01.07.24;Benzin;878
MECKLENBURG-VORPOMMERN;01.07.24;Diesel;536
MECKLENBURG-VORPOMMERN;01.07.24;EV;174
MECKLENBURG-VORPOMMERN;01.07.24;CNG;
MECKLENBURG-VORPOMMERN;01.07.24;LPG;18
MECKLENBURG-VORPOMMERN;01.07.24;Hybrid;748
NIEDERSACHSEN;01.07.24;Benzin;10056
NIEDERSACHSEN;01.07.24;Diesel;4765
NIEDERSACHSEN;01.07.24;EV;2617
NIEDERSACHSEN;01.07.24;CNG;
NIEDERSACHSEN;01.07.24;LPG;103
NIEDERSACHSEN;01.07.24;Hybrid;5805
NORDRHEIN-WESTFALEN;01.07.24;Benzin;15994
NORDRHEIN-WESTFALEN;01.07.24;Diesel;8707
NORDRHEIN-WESTFALEN;01.07.24;EV;6791
NORDRHEIN-WESTFALEN;01.07.24;CNG;
NORDRHEIN-WESTFALEN;01.07.24;LPG;330
NORDRHEIN-WESTFALEN;01.07.24;Hybrid;17372
RHEINLAND-PFALZ;01.07.24;Benzin;3373
RHEINLAND-PFALZ;01.07.24;Diesel;1565
RHEINLAND-PFALZ;01.07.24;EV;1329
RHEINLAND-PFALZ;01.07.24;CNG;
RHEINLAND-PFALZ;01.07.24;LPG;60
RHEINLAND-PFALZ;01.07.24;Hybrid;3022
SAARLAND;01.07.24;Benzin;1141
SAARLAND;01.07.24;Diesel;410
SAARLAND;01.07.24;EV;242
SAARLAND;01.07.24;CNG;
SAARLAND;01.07.24;LPG;20
SAARLAND;01.07.24;Hybrid;789
SACHSEN;01.07.24;Benzin;2584
SACHSEN;01.07.24;Diesel;1317
SACHSEN;01.07.24;EV;647
SACHSEN;01.07.24;CNG;2
SACHSEN;01.07.24;LPG;38
SACHSEN;01.07.24;Hybrid;2257
SACHSEN-ANHALT;01.07.24;Benzin;1230
SACHSEN-ANHALT;01.07.24;Diesel;633
SACHSEN-ANHALT;01.07.24;EV;330
SACHSEN-ANHALT;01.07.24;CNG;
SACHSEN-ANHALT;01.07.24;LPG;24
SACHSEN-ANHALT;01.07.24;Hybrid;1078
SCHLESWIG-HOLSTEIN;01.07.24;Benzin;1894
SCHLESWIG-HOLSTEIN;01.07.24;Diesel;1324
SCHLESWIG-HOLSTEIN;01.07.24;EV;870
SCHLESWIG-HOLSTEIN;01.07.24;CNG;
SCHLESWIG-HOLSTEIN;01.07.24;LPG;27
SCHLESWIG-HOLSTEIN;01.07.24;Hybrid;1663
THÜRINGEN;01.07.24;Benzin;1738
THÜRINGEN;01.07.24;Diesel;694
THÜRINGEN;01.07.24;EV;330
THÜRINGEN;01.07.24;CNG;
THÜRINGEN;01.07.24;LPG;22
THÜRINGEN;01.07.24;Hybrid;1163
BADEN-WÜRTTEMBERG;01.08.24;Benzin;7942
