DATE,MARKE,INSGESAMT,PRIVATE HALTERINNEN UND HALTER,GEWERBLICHE HALTERINNEN UND HALTER,KFZ-HANDEL,KFZ-HERSTELLUNG,KFZ-VERMIETUNG UND CARSHARING,ERBRINGUNG SONSTIGER DIENSTLEISTUNGEN,SONSTIGE GEWERBLICHE HALTERINNEN UND HALTER,UNBEKANNT
202307,GWM,221.0,80.0,141.0,50.0,,58.0,19.0,14.0,
202307,HONDA,666.0,363.0,302.0,246.0,,6.0,23.0,27.0,1.0
202307,HYUNDAI,10776.0,3269.0,7495.0,4609.0,47.0,678.0,762.0,1399.0,12.0
202307,INEOS,128.0,74.0,54.0,16.0,1.0,,13.0,24.0,
202307,IVECO,74.0,49.0,25.0,11.0,,2.0,5.0,7.0,
202307,JAGUAR,284.0,75.0,209.0,83.0,,54.0,25.0,47.0,
202307,JEEP,1618.0,518.0,1100.0,491.0,14.0,156.0,187.0,252.0,
202307,KIA,7373.0,2498.0,4872.0,2452.0,10.0,605.0,768.0,1037.0,3.0
202307,LADA,9.0,1.0,8.0,8.0,,,,,
202307,LAMBORGHINI,87.0,31.0,56.0,8.0,3.0,2.0,18.0,25.0,
202307,LAND ROVER,1459.0,309.0,1149.0,333.0,5.0,236.0,284.0,291.0,1.0
202307,LEXUS,336.0,100.0,236.0,80.0,4.0,11.0,25.0,116.0,
202307,LOTUS,27.0,15.0,12.0,1.0,2.0,,8.0,1.0,
202307,LUCID,6.0,3.0,3.0,2.0,,,,1.0,
202307,LYNK & CO,206.0,,206.0,,,206.0,,,
202307,MAN,185.0,61.0,124.0,20.0,2.0,37.0,8.0,57.0,
202307,MASERATI,76.0,33.0,43.0,18.0,1.0,2.0,12.0,10.0,
202307,MAXUS,10.0,,10.0,9.0,,1.0,,,
202307,MAZDA,3332.0,1619.0,1713.0,538.0,9.0,346.0,262.0,558.0,
202307,MERCEDES,21377.0,5961.0,15396.0,2196.0,1266.0,1612.0,2945.0,7377.0,20.0
202307,MG ROEWE,2239.0,990.0,1235.0,368.0,2.0,307.0,207.0,351.0,14.0
202307,MINI,4415.0,2117.0,2298.0,235.0,795.0,267.0,388.0,613.0,
202307,MITSUBISHI,1361.0,818.0,541.0,282.0,2.0,89.0,49.0,119.0,2.0
202307,MORGAN,4.0,4.0,,,,,,,
202307,NIO,44.0,4.0,40.0,22.0,3.0,,9.0,6.0,
202307,NISSAN,2478.0,1416.0,1061.0,422.0,,247.0,129.0,263.0,1.0
202307,OPEL,12677.0,2116.0,10554.0,3276.0,55.0,2469.0,948.0,3806.0,7.0
202307,PEUGEOT,4120.0,1387.0,2725.0,638.0,22.0,1170.0,380.0,515.0,8.0
202307,POLESTAR,1052.0,82.0,969.0,15.0,4.0,598.0,108.0,244.0,1.0
202307,PORSCHE,2965.0,1070.0,1889.0,791.0,247.0,54.0,333.0,464.0,6.0
202307,RENAULT,6346.0,3276.0,3069.0,704.0,52.0,452.0,646.0,1215.0,1.0
202307,ROLLS ROYCE,19.0,2.0,17.0,2.0,2.0,,6.0,7.0,
202307,SEAT,13213.0,4899.0,8311.0,1170.0,316.0,2283.0,1768.0,2774.0,3.0
202307,SKODA,13757.0,3698.0,10057.0,902.0,186.0,1300.0,2681.0,4988.0,2.0
202307,SMART,1393.0,712.0,679.0,212.0,14.0,13.0,182.0,258.0,2.0
202307,SSANGYONG,138.0,74.0,64.0,41.0,,,6.0,17.0,
202307,SUBARU,424.0,243.0,181.0,147.0,,3.0,5.0,26.0,
202307,SUZUKI,2160.0,1133.0,1017.0,697.0,11.0,45.0,108.0,156.0,10.0
202307,TESLA,3905.0,1822.0,2080.0,84.0,76.0,26.0,668.0,1226.0,3.0
202307,TOYOTA,7413.0,2375.0,5037.0,1966.0,19.0,1088.0,534.0,1430.0,1.0
202307,VOLVO,3353.0,791.0,2561.0,549.0,21.0,477.0,613.0,901.0,1.0
202307,VW,43251.0,11117.0,32098.0,3751.0,4579.0,6231.0,5381.0,12156.0,36.0
202307,SONSTIGE,1565.0,469.0,1095.0,315.0,575.0,21.0,89.0,95.0,1.0
202308,AIWAYS,2.0,1.0,1.0,,,,1.0,,
202308,ALFA ROMEO,485.0,176.0,308.0,103.0,18.0,23.0,69.0,95.0,1.0
202308,ALPINE,21.0,9.0,12.0,7.0,1.0,,2.0,2.0,
202308,ASTON MARTIN,37.0,11.0,26.0,17.0,,,4.0,5.0,
202308,AUDI,21372.0,4446.0,16906.0,1726.0,3035.0,2595.0,3241.0,6309.0,20.0
202308,BENTLEY,52.0,12.0,39.0,12.0,,2.0,12.0,13.0,1.0
202308,BMW,20972.0,4812.0,16135.0,1015.0,2521.0,2802.0,3037.0,6760.0,25.0
202308,BYD,2034.0,154.0,1880.0,72.0,,1500.0,119.0,189.0,
202308,CADILLAC,30.0,8.0,22.0,5.0,,,6.0,11.0,
202308,CITROEN,3790.0,1608.0,2180.0,791.0,13.0,452.0,599.0,325.0,2.0
202308,DACIA,7270.0,4796.0,2472.0,862.0,26.0,122.0,455.0,1007.0,2.0
202308,DAF TRUCKS,1.0,1.0,,,,,,,
202308,DS,216.0,75.0,141.0,25.0,,29.0,49.0,38.0,
202308,FERRARI,134.0,62.0,72.0,21.0,,3.0,20.0,28.0,
202308,FIAT,8505.0,3300.0,5200.0,3096.0,75.0,991.0,395.0,643.0,5.0
202308,FORD,11685.0,3802.0,7877.0,2099.0,392.0,501.0,1785.0,3100.0,6.0
202308,GWM,2211.0,218.0,1993.0,213.0,2.0,1201.0,383.0,194.0,
202308,HONDA,799.0,382.0,417.0,362.0,,7.0,25.0,23.0,
202308,HYUNDAI,11610.0,3081.0,8524.0,5079.0,23.0,401.0,1117.0,1904.0,5.0
202308,INEOS,106.0,51.0,55.0,20.0,4.0,,16.0,15.0,
202308,IVECO,58.0,45.0,13.0,6.0,,1.0,4.0,2.0,
202308,JAGUAR,242.0,86.0,156.0,52.0,,17.0,28.0,59.0,
202308,JEEP,2097.0,895.0,1201.0,263.0,14.0,140.0,346.0,438.0,1.0
202308,KIA,8864.0,2690.0,6173.0,2957.0,8.0,732.0,880.0,1596.0,1.0
202308,LADA,13.0,1.0,12.0,10.0,1.0,,1.0,,
202308,LAMBORGHINI,85.0,37.0,48.0,13.0,,1.0,15.0,19.0,
202308,LAND ROVER,1203.0,326.0,877.0,230.0,8.0,120.0,223.0,296.0,
202308,LEXUS,436.0,135.0,300.0,112.0,6.0,14.0,31.0,137.0,1.0
202308,LOTUS,27.0,11.0,16.0,8.0,,,6.0,2.0,
202308,LUCID,9.0,1.0,8.0,5.0,,,,3.0,
202308,LYNK & CO,177.0,,177.0,,,176.0,1.0,,
202308,MAN,113.0,54.0,59.0,17.0,,4.0,5.0,33.0,
202308,MASERATI,62.0,19.0,43.0,9.0,,,18.0,16.0,
202308,MAXUS,10.0,,10.0,8.0,,,,2.0,
202308,MAZDA,3867.0,2221.0,1646.0,602.0,6.0,116.0,364.0,558.0,
202308,MERCEDES,23004.0,6589.0,16339.0,2281.0,1602.0,1753.0,3303.0,7400.0,76.0
202308,MG ROEWE,2454.0,1195.0,1259.0,211.0,3.0,82.0,315.0,648.0,
202308,MINI,4726.0,2196.0,2530.0,204.0,642.0,195.0,516.0,973.0,
202308,MITSUBISHI,1743.0,1109.0,634.0,301.0,2.0,115.0,54.0,162.0,
202308,MORGAN,5.0,2.0,3.0,1.0,,,1.0,1.0,
202308,NIO,411.0,11.0,400.0,154.0,1.0,225.0,8.0,12.0,
202308,NISSAN,2742.0,1301.0,1439.0,656.0,,349.0,97.0,337.0,2.0
202308,OPEL,14654.0,2739.0,11909.0,3147.0,713.0,3904.0,1174.0,2971.0,6.0
202308,PEUGEOT,4171.0,1441.0,2727.0,610.0,18.0,1033.0,372.0,694.0,3.0
202308,POLESTAR,754.0,40.0,714.0,4.0,,431.0,52.0,227.0,
202308,PORSCHE,2311.0,796.0,1491.0,525.0,275.0,41.0,303.0,347.0,24.0
202308,RENAULT,6702.0,2874.0,3823.0,1116.0,63.0,382.0,800.0,1462.0,5.0
202308,ROLLS ROYCE,30.0,2.0,28.0,1.0,14.0,,3.0,10.0,
202308,SEAT,14374.0,4844.0,9523.0,1061.0,661.0,1566.0,2132.0,4103.0,7.0
202308,SKODA,14447.0,3902.0,10534.0,1329.0,121.0,1127.0,2833.0,5124.0,11.0
202308,SMART,2947.0,779.0,2167.0,477.0,14.0,128.0,497.0,1051.0,1.0
202308,SSANGYONG,427.0,128.0,298.0,214.0,,28.0,36.0,20.0,1.0
202308,SUBARU,543.0,216.0,327.0,296.0,1.0,4.0,13.0,13.0,
202308,SUZUKI,2735.0,1174.0,1561.0,1082.0,18.0,58.0,195.0,208.0,
202308,TESLA,6903.0,2961.0,3938.0,62.0,87.0,95.0,1347.0,2347.0,4.0
202308,TOYOTA,7756.0,2829.0,4923.0,1940.0,121.0,674.0,519.0,1669.0,4.0
202308,VOLVO,3312.0,803.0,2509.0,538.0,5.0,398.0,586.0,982.0,
202308,VW,46073.0,11892.0,34132.0,3536.0,4969.0,4371.0,6551.0,14705.0,49.0
202308,SONSTIGE,1598.0,390.0,1206.0,458.0,491.0,18.0,156.0,83.0,2.0
202309,ALFA ROMEO,388.0,131.0,257.0,78.0,12.0,40.0,69.0,58.0,
202309,ALPINE,13.0,3.0,10.0,4.0,2.0,,2.0,2.0,
202309,ASTON MARTIN,25.0,6.0,19.0,10.0,,1.0,5.0,3.0,
202309,AUDI,17902.0,3749.0,14138.0,1453.0,2937.0,2583.0,2322.0,4843.0,15.0
202309,BENTLEY,58.0,16.0,41.0,13.0,,2.0,13.0,13.0,1.0
202309,BMW,17720.0,4145.0,13553.0,1328.0,3875.0,1861.0,2115.0,4374.0,22.0
202309,BYD,196.0,179.0,17.0,1.0,,,12.0,4.0,
202309,CADILLAC,26.0,7.0,19.0,2.0,,,6.0,11.0,
202309,CITROEN,4014.0,1663.0,2349.0,1441.0,24.0,360.0,294.0,230.0,2.0
202309,DACIA,3933.0,3288.0,645.0,160.0,10.0,81.0,115.0,279.0,
202309,DAF TRUCKS,1.0,1.0,,,,,,,
202309,DS,261.0,61.0,200.0,69.0,4.0,46.0,58.0,23.0,
202309,FERRARI,115.0,48.0,67.0,18.0,,,23.0,26.0,
202309,FIAT,6269.0,3036.0,3227.0,2389.0,39.0,534.0,111.0,154.0,6.0
202309,FORD,9292.0,2977.0,6312.0,1611.0,261.0,657.0,1296.0,2487.0,3.0
202309,GWM,333.0,319.0,14.0,4.0,,,3.0,7.0,
202309,HONDA,683.0,412.0,271.0,215.0,,2.0,33.0,21.0,
202309,HYUNDAI,7127.0,2538.0,4579.0,2965.0,22.0,722.0,337.0,533.0,10.0
202309,INEOS,120.0,66.0,54.0,20.0,,,10.0,24.0,
202309,IVECO,66.0,47.0,19.0,5.0,,1.0,7.0,6.0,
202309,JAGUAR,260.0,69.0,191.0,83.0,,51.0,16.0,41.0,
202309,JEEP,1383.0,382.0,1001.0,661.0,20.0,151.0,106.0,63.0,
202309,KIA,5382.0,2439.0,2942.0,1380.0,6.0,230.0,500.0,826.0,1.0
202309,LADA,6.0,1.0,5.0,5.0,,,,,
202309,LAMBORGHINI,54.0,14.0,40.0,9.0,2.0,2.0,14.0,13.0,
202309,LAND ROVER,1135.0,268.0,866.0,227.0,3.0,205.0,183.0,248.0,1.0
202309,LEXUS,345.0,108.0,237.0,95.0,10.0,2.0,18.0,112.0,
202309,LOTUS,26.0,13.0,13.0,1.0,5.0,1.0,5.0,1.0,
202309,LUCID,11.0,1.0,10.0,5.0,,,1.0,4.0,
202309,LYNK & CO,150.0,2.0,148.0,,1.0,121.0,1.0,25.0,
202309,MAN,84.0,49.0,35.0,11.0,1.0,1.0,6.0,16.0,
202309,MASERATI,56.0,16.0,40.0,12.0,,5.0,15.0,8.0,
202309,MAXUS,3.0,,3.0,,,,,3.0,
202309,MAZDA,4766.0,2357.0,2406.0,1119.0,5.0,287.0,385.0,610.0,3.0
202309,MERCEDES,21125.0,6809.0,14297.0,2044.0,1459.0,1387.0,2588.0,6819.0,19.0
202309,MG ROEWE,777.0,693.0,84.0,32.0,,12.0,13.0,27.0,
202309,MINI,3517.0,1595.0,1921.0,183.0,937.0,155.0,246.0,400.0,1.0
202309,MITSUBISHI,2100.0,1126.0,974.0,318.0,3.0,370.0,83.0,200.0,
202309,MORGAN,5.0,2.0,3.0,2.0,,,,1.0,
202309,NIO,80.0,5.0,75.0,69.0,3.0,,,3.0,
202309,NISSAN,2875.0,1438.0,1437.0,651.0,,456.0,115.0,215.0,
202309,OPEL,14068.0,2326.0,11742.0,4054.0,1708.0,1803.0,922.0,3255.0,
202309,PEUGEOT,5041.0,1582.0,3454.0,1674.0,556.0,541.0,279.0,404.0,5.0
202309,POLESTAR,506.0,31.0,475.0,,,416.0,19.0,40.0,
202309,PORSCHE,2280.0,677.0,1602.0,482.0,492.0,39.0,222.0,367.0,1.0
202309,RENAULT,5105.0,2436.0,2663.0,897.0,59.0,488.0,334.0,885.0,6.0
202309,ROLLS ROYCE,30.0,1.0,29.0,4.0,12.0,,4.0,9.0,
202309,SEAT,11522.0,4046.0,7466.0,1368.0,517.0,1767.0,1364.0,2450.0,10.0
202309,SKODA,12765.0,4192.0,8565.0,922.0,114.0,896.0,2472.0,4161.0,8.0
202309,SMART,819.0,606.0,213.0,17.0,8.0,150.0,18.0,20.0,
202309,SSANGYONG,159.0,75.0,84.0,64.0,,2.0,8.0,10.0,
202309,SUBARU,510.0,188.0,322.0,284.0,,,16.0,22.0,
202309,SUZUKI,2852.0,959.0,1893.0,1511.0,15.0,97.0,104.0,166.0,
202309,TESLA,4216.0,3188.0,1026.0,30.0,48.0,5.0,338.0,605.0,2.0
202309,TOYOTA,5633.0,2264.0,3367.0,1461.0,46.0,570.0,429.0,861.0,2.0
202309,VOLVO,3194.0,723.0,2470.0,692.0,8.0,853.0,350.0,567.0,1.0
202309,VW,42044.0,10344.0,31637.0,4306.0,4083.0,7798.0,4633.0,10817.0,63.0
202309,SONSTIGE,1076.0,401.0,675.0,177.0,326.0,13.0,85.0,74.0,
202310,AIWAYS,2.0,2.0,,,,,,,
202310,ALFA ROMEO,584.0,256.0,328.0,67.0,20.0,50.0,71.0,120.0,
202310,ALPINE,35.0,18.0,17.0,12.0,1.0,1.0,1.0,2.0,
202310,ASTON MARTIN,39.0,9.0,30.0,19.0,,1.0,6.0,4.0,
202310,AUDI,20612.0,3846.0,16734.0,1462.0,4250.0,2822.0,2762.0,5438.0,32.0
202310,BENTLEY,54.0,11.0,43.0,12.0,,,16.0,15.0,
202310,BMW,18062.0,5149.0,12901.0,1659.0,2470.0,1573.0,2340.0,4859.0,12.0
202310,BYD,226.0,207.0,19.0,9.0,,,5.0,5.0,
202310,CADILLAC,11.0,,11.0,9.0,,,2.0,,
202310,CITROEN,3726.0,1654.0,2071.0,1426.0,19.0,103.0,250.0,273.0,1.0
202310,DACIA,5646.0,4948.0,697.0,136.0,10.0,125.0,141.0,285.0,1.0
202310,DS,155.0,53.0,102.0,42.0,1.0,5.0,23.0,31.0,
202310,FERRARI,103.0,49.0,53.0,18.0,,,19.0,16.0,1.0
202310,FIAT,6945.0,3162.0,3783.0,3455.0,19.0,78.0,58.0,173.0,
202310,FISKER,105.0,63.0,42.0,2.0,,1.0,14.0,25.0,
202310,FORD,8827.0,2917.0,5905.0,1977.0,393.0,193.0,1200.0,2142.0,5.0
202310,GWM,436.0,402.0,34.0,28.0,,,2.0,4.0,
202310,HONDA,715.0,463.0,252.0,192.0,,2.0,37.0,21.0,
202310,HYUNDAI,8547.0,2817.0,5722.0,4156.0,27.0,335.0,472.0,732.0,8.0
202310,INEOS,123.0,66.0,57.0,18.0,,,17.0,22.0,
202310,IVECO,80.0,63.0,17.0,4.0,1.0,1.0,3.0,8.0,
202310,JAGUAR,386.0,76.0,310.0,89.0,,142.0,30.0,49.0,
202310,JEEP,1401.0,372.0,1029.0,590.0,11.0,140.0,234.0,54.0,
202310,KIA,6599.0,2447.0,4149.0,2109.0,4.0,332.0,661.0,1043.0,3.0
202310,LADA,7.0,,7.0,6.0,,,1.0,,
202310,LAMBORGHINI,61.0,25.0,36.0,2.0,,1.0,13.0,20.0,
202310,LAND ROVER,1207.0,276.0,931.0,251.0,,200.0,202.0,278.0,
202310,LEVC,1.0,,1.0,,,,,1.0,
202310,LEXUS,280.0,81.0,199.0,101.0,15.0,1.0,21.0,61.0,
202310,LOTUS,37.0,12.0,25.0,7.0,1.0,,11.0,6.0,
202310,LUCID,8.0,2.0,6.0,2.0,,,1.0,3.0,
202310,LYNK & CO,33.0,1.0,32.0,,,32.0,,,
202310,MAN,94.0,60.0,34.0,9.0,,2.0,10.0,13.0,
202310,MASERATI,57.0,26.0,31.0,7.0,,3.0,5.0,16.0,
202310,MAXUS,6.0,,6.0,4.0,,,1.0,1.0,
202310,MAZDA,3458.0,1960.0,1496.0,501.0,7.0,114.0,308.0,566.0,2.0
202310,MERCEDES,22117.0,8176.0,13861.0,2291.0,1551.0,927.0,2543.0,6549.0,80.0
202310,MG ROEWE,2113.0,1967.0,145.0,61.0,,8.0,20.0,56.0,1.0
202310,MINI,3307.0,1718.0,1589.0,159.0,549.0,126.0,337.0,418.0,
202310,MITSUBISHI,1753.0,1134.0,619.0,327.0,2.0,31.0,70.0,189.0,
202310,MORGAN,6.0,3.0,3.0,1.0,,1.0,,1.0,
202310,NIO,289.0,24.0,265.0,262.0,,,3.0,,
202310,NISSAN,2920.0,1371.0,1549.0,754.0,1.0,425.0,99.0,270.0,
202310,OPEL,11345.0,1812.0,9530.0,2621.0,1583.0,629.0,764.0,3933.0,3.0
202310,PEUGEOT,3148.0,1465.0,1679.0,732.0,24.0,202.0,283.0,438.0,4.0
202310,POLESTAR,272.0,63.0,209.0,1.0,,98.0,36.0,74.0,
202310,PORSCHE,2755.0,878.0,1800.0,489.0,372.0,46.0,340.0,553.0,77.0
202310,RENAULT,4974.0,2942.0,2031.0,408.0,54.0,218.0,352.0,999.0,1.0
202310,ROLLS ROYCE,25.0,3.0,22.0,5.0,9.0,1.0,4.0,3.0,
202310,SEAT,9384.0,3901.0,5476.0,1029.0,321.0,750.0,1218.0,2158.0,7.0
202310,SKODA,13955.0,4658.0,9290.0,966.0,185.0,610.0,2528.0,5001.0,7.0
202310,SMART,887.0,798.0,89.0,46.0,12.0,1.0,13.0,17.0,
202310,SSANGYONG,158.0,99.0,59.0,32.0,,4.0,12.0,11.0,
202310,SUBARU,395.0,176.0,219.0,191.0,,1.0,9.0,18.0,
202310,SUZUKI,1722.0,697.0,1025.0,737.0,19.0,48.0,97.0,124.0,
202310,TESLA,3353.0,2471.0,879.0,39.0,173.0,10.0,235.0,422.0,3.0
202310,TOYOTA,6151.0,2301.0,3847.0,1688.0,117.0,328.0,354.0,1360.0,3.0
202310,VOLVO,3534.0,972.0,2561.0,601.0,7.0,566.0,608.0,779.0,1.0
202310,VW,34806.0,9342.0,25421.0,2736.0,3882.0,5909.0,3952.0,8942.0,43.0
202310,SONSTIGE,922.0,328.0,594.0,202.0,278.0,13.0,54.0,47.0,
202311,ALFA ROMEO,502.0,215.0,287.0,54.0,29.0,27.0,64.0,113.0,
202311,ALPINE,36.0,27.0,9.0,1.0,,,3.0,5.0,
202311,ASTON MARTIN,36.0,8.0,28.0,8.0,,,9.0,11.0,
202311,AUDI,21603.0,4413.0,17160.0,1282.0,3982.0,2982.0,2845.0,6069.0,30.0
202311,BENTLEY,54.0,23.0,31.0,6.0,,,14.0,11.0,
202311,BMW,21981.0,6609.0,15357.0,1260.0,2778.0,2651.0,2713.0,5955.0,15.0
202311,BYD,350.0,317.0,33.0,15.0,,1.0,5.0,12.0,
202311,CADILLAC,20.0,4.0,16.0,7.0,,,5.0,4.0,
202311,CITROEN,3322.0,1647.0,1674.0,894.0,4.0,260.0,183.0,333.0,1.0
202311,DACIA,5407.0,4402.0,1001.0,271.0,8.0,222.0,127.0,373.0,4.0
202311,DS,206.0,74.0,132.0,36.0,,26.0,31.0,39.0,
202311,FERRARI,89.0,43.0,46.0,15.0,,4.0,10.0,17.0,
202311,FIAT,5035.0,2962.0,2073.0,1585.0,25.0,198.0,101.0,164.0,
202311,FISKER,90.0,62.0,28.0,4.0,1.0,1.0,9.0,13.0,
202311,FORD,8500.0,2694.0,5804.0,1463.0,262.0,444.0,977.0,2658.0,2.0
202311,GWM,426.0,403.0,23.0,14.0,1.0,,1.0,7.0,
202311,HONDA,539.0,383.0,156.0,128.0,,3.0,8.0,17.0,
202311,HYUNDAI,8939.0,2572.0,6358.0,4429.0,38.0,611.0,504.0,776.0,9.0
202311,INEOS,139.0,71.0,68.0,13.0,,,20.0,35.0,
202311,IVECO,58.0,49.0,9.0,3.0,2.0,,2.0,2.0,
202311,JAGUAR,205.0,53.0,152.0,64.0,1.0,25.0,24.0,38.0,
202311,JEEP,1579.0,505.0,1073.0,557.0,9.0,166.0,249.0,92.0,1.0
202311,KIA,6139.0,2238.0,3899.0,2039.0,16.0,279.0,627.0,938.0,2.0
202311,LADA,6.0,,6.0,6.0,,,,,
202311,LAMBORGHINI,74.0,26.0,48.0,8.0,1.0,1.0,14.0,24.0,
202311,LAND ROVER,1107.0,291.0,815.0,271.0,2.0,99.0,181.0,262.0,1.0
202311,LEXUS,182.0,44.0,138.0,72.0,3.0,11.0,10.0,42.0,
202311,LOTUS,34.0,8.0,26.0,5.0,7.0,,5.0,9.0,
202311,LUCID,17.0,2.0,15.0,7.0,,,1.0,7.0,
202311,LYNK & CO,25.0,1.0,24.0,1.0,,22.0,,1.0,
202311,MAN,67.0,36.0,31.0,12.0,,,3.0,16.0,
202311,MASERATI,54.0,18.0,36.0,14.0,,2.0,7.0,13.0,
202311,MAXUS,4.0,,4.0,3.0,,,1.0,,
202311,MAZDA,4039.0,2031.0,1993.0,885.0,13.0,173.0,331.0,591.0,15.0
202311,MERCEDES,24446.0,8500.0,15876.0,2033.0,1842.0,1724.0,2769.0,7508.0,70.0
202311,MG ROEWE,1673.0,1378.0,294.0,149.0,1.0,11.0,59.0,74.0,1.0
202311,MINI,4040.0,2036.0,2003.0,189.0,629.0,136.0,483.0,566.0,1.0
202311,MITSUBISHI,2515.0,1216.0,1299.0,767.0,3.0,267.0,76.0,186.0,
202311,MORGAN,7.0,3.0,4.0,,,,4.0,,
202311,NIO,50.0,26.0,24.0,19.0,,,3.0,2.0,
202311,NISSAN,2744.0,1267.0,1477.0,776.0,1.0,299.0,114.0,287.0,
202311,OPEL,12571.0,1944.0,10622.0,3717.0,23.0,903.0,921.0,5058.0,5.0
202311,PEUGEOT,3985.0,1366.0,2612.0,1401.0,23.0,173.0,303.0,712.0,7.0
202311,POLESTAR,281.0,84.0,197.0,,1.0,13.0,51.0,132.0,
202311,PORSCHE,2331.0,788.0,1532.0,440.0,248.0,59.0,326.0,459.0,11.0
202311,RENAULT,5571.0,3183.0,2388.0,406.0,39.0,354.0,386.0,1203.0,
202311,ROLLS ROYCE,26.0,3.0,23.0,6.0,1.0,1.0,8.0,7.0,
202311,SEAT,11237.0,4933.0,6291.0,790.0,242.0,1058.0,1405.0,2796.0,13.0
202311,SKODA,15836.0,5879.0,9952.0,983.0,110.0,1277.0,2567.0,5015.0,5.0
202311,SMART,1339.0,1194.0,145.0,22.0,9.0,18.0,27.0,69.0,
202311,SSANGYONG,148.0,106.0,42.0,25.0,,,10.0,7.0,
202311,SUBARU,423.0,184.0,239.0,211.0,1.0,2.0,13.0,12.0,
202311,SUZUKI,1884.0,693.0,1191.0,950.0,19.0,60.0,75.0,87.0,
202311,TESLA,4923.0,3516.0,1405.0,35.0,43.0,8.0,459.0,860.0,2.0
202311,TOYOTA,5017.0,1865.0,3152.0,1304.0,35.0,461.0,246.0,1106.0,
202311,VOLVO,5382.0,1325.0,4054.0,1487.0,14.0,796.0,728.0,1029.0,3.0
202311,VW,47279.0,11950.0,35282.0,4654.0,7871.0,6681.0,4799.0,11277.0,47.0
202311,SONSTIGE,1129.0,277.0,852.0,206.0,534.0,12.0,46.0,54.0,
202312,AIWAYS,2.0,2.0,,,,,,,
202312,ALFA ROMEO,518.0,165.0,350.0,95.0,36.0,41.0,65.0,113.0,3.0
202312,ALPINE,37.0,32.0,5.0,3.0,,,1.0,1.0,
202312,ASTON MARTIN,24.0,3.0,21.0,8.0,,3.0,3.0,7.0,
202312,AUDI,19881.0,4281.0,15546.0,1944.0,3767.0,2262.0,2382.0,5191.0,54.0
202312,BENTLEY,33.0,11.0,22.0,3.0,,2.0,4.0,13.0,
202312,BMW,23883.0,8704.0,15151.0,1217.0,2283.0,2207.0,3183.0,6261.0,28.0
202312,BYD,701.0,667.0,34.0,12.0,,,12.0,10.0,
202312,CADILLAC,10.0,2.0,8.0,2.0,,,2.0,4.0,
202312,CITROEN,2589.0,1199.0,1388.0,887.0,11.0,179.0,132.0,179.0,2.0
202312,DACIA,5969.0,4503.0,1465.0,810.0,6.0,105.0,165.0,379.0,1.0
202312,DAF TRUCKS,1.0,,1.0,1.0,,,,,
202312,DS,227.0,45.0,182.0,93.0,,12.0,37.0,40.0,
202312,FERRARI,55.0,23.0,32.0,10.0,,1.0,9.0,12.0,
202312,FIAT,6195.0,3058.0,3133.0,2674.0,27.0,119.0,140.0,173.0,4.0
202312,FISKER,44.0,25.0,19.0,,,,13.0,6.0,
202312,FORD,7703.0,2225.0,5477.0,2165.0,248.0,259.0,814.0,1991.0,1.0
202312,GWM,405.0,369.0,36.0,17.0,,1.0,1.0,17.0,
202312,HONDA,499.0,282.0,217.0,176.0,,,20.0,21.0,
202312,HYUNDAI,9381.0,3022.0,6356.0,4474.0,14.0,554.0,471.0,843.0,3.0
202312,INEOS,93.0,53.0,40.0,6.0,,,19.0,15.0,
202312,IVECO,44.0,29.0,15.0,7.0,3.0,,4.0,1.0,
202312,JAGUAR,198.0,65.0,133.0,44.0,,21.0,21.0,47.0,
202312,JEEP,1980.0,1456.0,524.0,228.0,9.0,33.0,132.0,122.0,
202312,KIA,4948.0,1834.0,3114.0,1602.0,4.0,155.0,449.0,904.0,
202312,LAMBORGHINI,50.0,13.0,37.0,8.0,2.0,1.0,15.0,11.0,
202312,LAND ROVER,855.0,225.0,629.0,150.0,1.0,143.0,148.0,187.0,1.0
202312,LEVC,2.0,,2.0,,,,,2.0,
202312,LEXUS,264.0,149.0,113.0,47.0,6.0,,20.0,40.0,2.0
202312,LOTUS,16.0,2.0,14.0,3.0,7.0,,2.0,2.0,
202312,LUCID,7.0,,7.0,3.0,,,1.0,3.0,
202312,LYNK & CO,24.0,,24.0,,,24.0,,,
202312,MAN,72.0,33.0,39.0,4.0,,1.0,3.0,31.0,
202312,MASERATI,46.0,15.0,31.0,5.0,,3.0,10.0,13.0,
202312,MAXUS,17.0,1.0,16.0,16.0,,,,,
202312,MAZDA,4226.0,1816.0,2409.0,1354.0,24.0,283.0,302.0,446.0,1.0
202312,MERCEDES,19946.0,7495.0,12390.0,1333.0,1371.0,1563.0,2501.0,5622.0,61.0
202312,MG ROEWE,2577.0,2160.0,417.0,157.0,1.0,21.0,83.0,155.0,
202312,MINI,4142.0,2213.0,1929.0,184.0,392.0,67.0,585.0,701.0,
202312,MITSUBISHI,2049.0,903.0,1145.0,815.0,4.0,57.0,77.0,192.0,1.0
202312,MORGAN,1.0,1.0,,,,,,,
202312,NIO,39.0,21.0,18.0,8.0,,,4.0,6.0,
202312,NISSAN,2412.0,1198.0,1214.0,729.0,,190.0,97.0,198.0,
202312,OPEL,12742.0,2126.0,10608.0,5107.0,8.0,1056.0,888.0,3549.0,8.0
202312,PEUGEOT,3138.0,1189.0,1943.0,1287.0,19.0,54.0,238.0,345.0,6.0
202312,POLESTAR,265.0,44.0,221.0,6.0,,23.0,70.0,122.0,
